Student_ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Performance_Ratio,GPA_avg,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Physical_Activity,Mental_Depression,Mental_Anxiety,Daily_Study_Hours,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,Health_Issues_Reported,Target_encoded,StudentWorker,Living_With_Family
27584,1,44,1,9130,1,39,160.0,1,1,37,3,3,160.0,1,0,1,0,0,0,36,0,2,6,9,6,12.0,0,1,6,8,3,14.67,0,12.4,0.5,1.79,Dropout,1.0,13.33,1,9.51,24.69,2,1,1,0,2.0,3.0,0,78,1,1.0,0,0,0
77181,1,39,1,8014,0,19,133.1,1,37,37,9,7,106.5,0,0,0,1,0,1,32,0,0,6,7,6,12.67,0,0,6,7,6,13.33,0,12.7,3.7,-1.7,Graduate,1.0,13.0,0,8.18,32.49,2,2,1,0,2.0,3.0,0,90,0,0.0,2,0,0
46198,1,39,1,9500,1,1,130.0,1,38,37,5,7,120.0,1,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,Enrolled,0.88,13.29,1,8.78,31.87,2,0,1,0,3.0,4.0,1,50,1,0.0,1,0,1
58870,2,43,1,9991,0,1,140.0,1,37,37,3,10,107.8,0,0,0,1,0,0,33,0,8,10,15,8,10.38,0,7,10,13,9,10.44,0,7.6,2.6,0.32,Enrolled,0.8,10.41,1,3.68,40.63,1,1,0,1,1.0,2.0,0,88,0,0.0,1,0,1
95418,2,43,1,8014,0,14,133.1,1,34,34,0,0,100.0,0,0,0,0,0,0,34,0,3,7,13,3,12.0,0,2,7,15,1,13.0,1,9.4,-0.8,-3.12,Dropout,0.43,12.5,1,2.2,27.31,1,2,1,1,5.0,3.0,1,35,0,0.0,0,0,1
50336,2,39,1,8014,0,1,150.0,1,34,34,0,0,112.5,0,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.17,0,7.6,2.6,0.32,Graduate,0.83,11.28,1,3.99,28.9,2,1,1,0,3.0,2.0,1,90,0,0.0,2,0,1
61640,1,43,1,9991,0,1,140.0,1,37,38,9,8,135.5,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,Dropout,0.4,12.92,1,7.15,42.79,1,0,0,0,3.0,3.0,0,73,1,0.0,0,0,1
56279,1,1,1,9500,1,1,145.0,1,1,1,4,10,145.0,0,0,0,1,0,0,18,0,0,7,7,6,13.86,0,0,8,16,0,0.0,1,12.4,0.5,1.79,Dropout,0.86,6.93,1,9.75,24.28,2,1,0,0,3.0,2.0,1,80,1,0.0,0,0,0
19870,1,1,1,9773,1,1,126.0,1,37,38,7,7,119.0,0,0,0,1,0,1,18,0,0,6,6,6,12.17,0,0,6,7,6,12.14,0,15.5,2.8,-4.06,Graduate,1.0,12.15,1,8.3,26.55,2,1,1,0,2.0,1.0,1,100,1,0.0,2,0,0
53343,2,7,1,9238,1,3,130.0,1,37,19,4,5,130.0,0,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,Graduate,0.67,14.12,0,1.36,31.08,0,0,0,1,3.0,2.0,1,100,1,0.0,2,0,0
13304,1,1,4,9500,1,1,135.0,1,38,37,9,8,126.3,1,0,0,1,0,1,19,0,0,7,7,6,15.43,0,0,7,7,6,15.43,0,7.6,2.6,0.32,Graduate,0.86,15.43,2,7.77,31.77,2,1,1,0,9.0,9.0,0,100,1,0.0,2,0,0
12226,4,39,1,8014,0,19,133.1,1,37,37,9,9,113.5,0,0,0,1,0,1,39,0,0,6,6,6,13.83,0,0,6,6,6,15.5,0,11.1,0.6,2.02,Graduate,1.0,14.67,1,1.16,26.29,2,1,0,1,3.0,3.0,0,100,1,0.0,2,0,0
63770,1,43,1,9991,0,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,37,0,7,14,21,12,11.83,0,11,12,15,11,11.36,0,12.7,3.7,-1.7,Graduate,0.86,11.6,1,1.53,31.82,2,1,1,0,3.0,2.0,1,90,1,0.0,2,0,1
43086,1,17,2,9556,1,1,120.0,1,37,37,5,5,111.3,1,0,0,1,0,0,32,0,0,7,7,0,0.0,0,0,8,8,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,1,3.28,42.35,0,2,0,0,6.0,3.0,0,90,1,1.0,0,1,0
24510,1,18,1,9238,1,1,147.0,1,38,34,4,0,130.2,0,0,0,1,0,0,18,0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,1,9.61,12.82,2,2,1,0,2.0,3.0,0,88,0,0.0,0,0,1
17319,1,43,1,9556,1,1,149.0,1,1,1,4,8,140.2,1,1,0,1,0,0,20,0,1,7,9,7,12.33,0,0,8,8,8,12.62,0,12.7,3.7,-1.7,Enrolled,1.0,12.48,1,1.41,37.38,2,1,0,0,3.0,2.0,1,100,0,0.0,1,0,1
64824,1,1,5,9070,1,1,124.0,1,37,37,9,9,113.9,1,0,0,1,0,0,20,0,0,6,6,6,11.17,0,0,6,6,6,12.17,0,7.6,2.6,0.32,Graduate,1.0,11.67,1,3.1,26.0,2,1,0,0,4.0,1.0,1,95,1,1.0,2,0,0
86750,1,17,1,9085,1,1,133.1,1,37,37,9,9,99.0,1,0,0,1,0,1,23,0,0,6,6,6,14.67,0,0,6,8,6,12.43,0,8.9,1.4,3.51,Graduate,1.0,13.55,1,1.33,42.72,2,0,0,1,2.0,3.0,1,100,0,0.0,2,0,0
32509,1,1,2,9147,1,1,125.0,1,1,19,4,9,124.0,1,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,Enrolled,1.0,11.48,1,1.5,14.19,2,1,1,0,1.0,3.0,1,50,1,0.0,1,0,0
89926,1,1,1,9238,1,1,141.0,1,37,38,9,10,138.9,0,0,0,1,0,0,18,0,0,6,9,6,13.71,0,0,6,6,6,14.17,0,13.9,-0.3,0.79,Graduate,1.0,13.94,1,9.19,27.8,1,2,0,1,1.0,6.0,1,100,0,0.0,2,0,0
89876,1,1,1,9147,1,1,131.0,1,38,19,9,9,130.0,1,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.44,0,10.8,1.4,1.74,Graduate,1.0,12.12,0,3.49,29.52,1,1,1,1,2.0,1.0,0,100,1,0.0,2,0,1
22382,1,17,4,9773,1,1,118.0,1,1,38,5,7,120.8,1,0,0,1,0,0,20,0,0,6,9,4,13.25,0,0,6,11,5,11.8,0,12.4,0.5,1.79,Graduate,0.67,12.52,1,1.52,28.9,1,2,1,0,2.0,2.0,0,75,1,0.0,2,0,1
21098,1,1,6,9500,1,1,129.0,1,37,19,9,7,127.8,1,0,0,1,0,0,19,0,0,8,10,6,13.78,1,0,8,10,6,13.78,1,9.4,-0.8,-3.12,Dropout,0.75,13.78,1,8.64,38.47,1,1,1,1,5.0,3.0,0,90,0,0.0,0,0,0
22728,1,17,3,9500,1,1,136.0,1,37,38,4,5,126.0,1,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,Graduate,0.88,15.11,1,8.87,18.44,2,0,0,0,3.0,3.0,0,100,0,0.0,2,1,1
92228,1,1,2,9238,1,1,134.0,1,1,19,4,5,126.0,0,0,0,1,0,0,18,0,0,6,10,4,11.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,Graduate,0.67,11.1,1,3.51,34.81,1,1,0,0,2.0,1.0,1,77,0,0.0,2,0,0
77049,1,1,1,9500,1,1,153.0,1,38,19,9,5,138.5,1,0,0,1,0,1,20,0,0,8,8,7,15.8,0,0,8,8,7,15.8,0,10.8,1.4,1.74,Graduate,0.88,15.8,2,4.08,34.59,1,1,1,0,8.0,10.0,1,50,0,0.0,2,0,1
93346,1,1,3,9500,1,1,119.0,1,19,37,9,9,119.4,1,0,0,1,0,0,20,0,0,7,7,7,13.78,0,0,8,8,8,15.6,0,12.4,0.5,1.79,Graduate,1.0,14.69,1,4.87,39.38,2,2,0,1,4.0,2.0,1,100,0,0.0,2,0,1
78214,4,39,1,9500,1,1,140.0,1,38,37,7,7,101.5,1,0,0,1,0,0,24,0,0,8,11,7,12.16,0,0,8,11,7,12.16,0,10.8,1.4,1.74,Graduate,0.88,12.16,2,2.01,32.86,0,1,0,1,2.0,8.0,1,67,0,0.0,2,0,1
68403,4,39,2,9556,1,1,133.1,1,38,37,7,7,101.5,1,0,0,1,0,0,24,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,1,8.27,10.73,2,1,1,0,3.0,2.0,0,98,1,0.0,0,0,1
18339,1,17,2,9773,1,1,130.0,1,2,1,2,7,126.2,1,0,0,1,0,0,20,0,0,6,6,6,14.33,0,0,6,6,6,15.5,0,12.4,0.5,1.79,Graduate,1.0,14.92,1,7.68,28.82,1,1,0,0,3.0,2.0,0,90,1,0.0,2,0,1
10342,1,1,3,9070,1,1,128.0,1,19,19,3,3,129.8,1,0,0,1,0,0,20,0,0,6,6,6,11.83,0,0,6,6,3,13.33,0,9.4,-0.8,-3.12,Enrolled,1.0,12.58,1,8.89,30.23,1,2,0,0,5.0,3.0,0,90,1,0.0,1,0,0
92311,1,1,1,9085,1,1,145.0,1,38,37,3,9,138.4,1,0,0,0,0,0,18,0,0,6,7,6,14.83,0,0,6,8,6,12.5,0,8.9,1.4,3.51,Enrolled,1.0,13.67,1,2.64,30.24,1,0,1,0,2.0,1.0,0,80,1,0.0,1,0,1
20405,1,1,1,9500,1,1,146.0,1,1,37,9,9,129.3,0,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate,0.88,14.2,1,6.36,18.59,2,2,0,0,3.0,6.0,1,99,1,0.0,2,0,0
94150,1,1,1,9085,1,1,119.0,1,2,1,4,3,113.1,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate,1.0,12.7,1,3.73,28.64,2,1,0,0,4.0,2.0,1,100,0,0.0,2,1,1
69000,1,17,1,9853,1,1,160.0,1,1,38,4,10,144.3,1,0,0,1,0,0,18,0,0,6,10,4,13.0,0,0,6,9,5,13.67,0,9.4,-0.8,-3.12,Graduate,0.67,13.33,2,3.31,22.16,2,0,0,1,4.0,1.0,1,80,0,0.0,2,0,1
81493,1,17,5,9500,1,1,144.0,1,19,1,5,3,141.0,1,0,0,1,0,1,19,0,0,8,8,7,12.49,0,0,8,8,7,12.49,0,12.7,3.7,-1.7,Graduate,0.88,12.49,1,5.22,24.77,2,2,1,1,2.0,2.0,1,100,0,0.0,2,0,0
62885,1,7,1,9085,1,40,130.0,1,1,1,4,4,130.0,1,0,0,1,0,0,22,0,0,6,7,6,17.0,0,0,6,7,6,16.29,0,11.1,0.6,2.02,Graduate,1.0,16.64,1,3.54,18.59,2,1,1,0,3.0,2.0,1,90,1,0.0,2,0,0
63429,1,17,3,9238,1,1,122.0,1,19,19,7,7,117.5,1,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.17,0,8.9,1.4,3.51,Graduate,0.83,10.48,0,8.03,30.69,2,0,1,0,3.0,3.0,1,90,1,0.0,2,0,0
45279,1,1,3,9500,1,1,153.0,6,37,37,9,9,131.8,1,0,0,1,0,0,18,1,0,7,7,6,14.72,0,0,7,7,6,14.72,0,7.6,2.6,0.32,Graduate,0.86,14.72,1,5.85,50.0,2,1,0,0,6.0,3.0,0,77,1,0.0,2,0,0
97342,1,1,1,9085,1,1,147.0,1,37,19,9,5,133.7,1,0,0,1,0,1,19,0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,10.8,1.4,1.74,Enrolled,0.4,12.45,1,9.84,21.46,1,0,0,0,1.0,1.0,0,99,1,1.0,1,0,0
41965,1,43,1,9500,1,1,121.0,1,38,19,5,5,115.4,1,0,0,1,0,1,24,0,0,8,8,7,11.97,0,0,8,8,7,11.97,0,12.7,3.7,-1.7,Enrolled,0.88,11.97,1,9.89,32.5,2,0,1,0,2.0,3.0,0,99,1,1.0,1,0,0
91991,1,1,3,9085,1,1,134.0,1,38,19,9,5,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12.0,0,0,5,7,4,13.5,0,7.6,2.6,0.32,Enrolled,0.6,12.75,1,8.66,15.42,2,1,0,0,3.0,2.0,0,67,0,0.0,1,0,1
13001,1,1,1,8014,0,1,133.0,1,38,38,5,2,135.5,0,0,0,1,0,0,34,0,0,6,7,6,12.33,0,0,6,6,6,11.67,0,10.8,1.4,1.74,Graduate,1.0,12.0,1,8.3,18.91,2,0,0,0,3.0,2.0,0,90,1,0.0,2,0,0
61983,1,17,5,9085,1,1,118.0,1,38,38,9,9,112.4,1,0,0,1,0,0,19,0,0,12,22,6,15.31,0,0,10,13,6,13.88,0,15.5,2.8,-4.06,Graduate,0.5,14.59,1,3.31,27.4,0,0,1,0,2.0,1.0,1,90,1,0.0,2,0,0
11458,1,1,1,9500,1,1,137.0,1,37,37,7,9,130.8,1,0,0,1,0,1,18,0,0,7,7,6,12.67,0,0,7,7,6,12.67,0,7.6,2.6,0.32,Graduate,0.86,12.67,2,3.05,32.51,2,1,0,0,2.0,2.0,1,95,1,0.0,2,0,0
95722,1,1,5,9500,1,1,143.0,1,37,37,9,5,131.6,1,0,0,1,0,1,19,0,0,7,10,7,14.37,0,0,8,8,8,14.45,0,15.5,2.8,-4.06,Graduate,1.0,14.41,2,4.03,34.7,1,0,1,0,4.0,2.0,1,90,1,0.0,2,0,0
82429,1,39,1,9500,1,1,123.0,1,19,1,1,1,140.8,0,0,0,1,0,0,25,0,0,8,8,7,12.08,0,0,8,8,7,12.08,0,10.8,1.4,1.74,Graduate,0.88,12.08,1,5.96,30.65,1,1,0,1,7.0,2.0,1,70,1,1.0,2,0,0
33791,1,44,1,9085,1,39,140.0,1,3,38,2,9,140.0,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,Enrolled,0.67,12.22,1,9.7,34.04,0,1,0,0,1.0,2.0,0,90,0,0.0,1,0,1
33850,1,1,1,9254,1,1,118.0,1,37,37,7,7,114.2,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,Enrolled,0.83,11.9,1,6.9,51.67,0,1,0,1,3.0,2.0,1,60,1,0.0,1,0,0
24778,1,1,1,9238,1,1,142.0,1,34,38,4,7,127.3,0,0,0,1,0,1,18,0,0,6,12,4,11.0,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,Graduate,0.67,11.25,1,6.75,27.0,2,0,0,1,3.0,6.0,0,90,1,0.0,2,0,1
39567,1,1,1,8014,0,1,115.0,1,38,38,9,7,115.0,1,0,0,1,0,0,28,0,0,6,8,5,12.8,0,0,6,8,5,11.0,0,9.4,-0.8,-3.12,Graduate,0.83,11.9,2,1.59,23.76,2,2,0,0,2.0,6.0,1,56,1,0.0,2,0,0
33743,5,43,1,9500,1,1,131.0,1,1,38,5,5,118.8,0,0,0,1,0,1,18,0,0,8,8,7,11.86,0,0,8,8,7,11.86,0,12.7,3.7,-1.7,Graduate,0.88,11.86,1,1.96,31.08,2,1,0,0,5.0,5.0,0,95,1,0.0,2,0,1
13951,2,39,1,9254,1,1,130.0,1,37,37,9,9,125.0,0,0,0,1,0,0,41,0,0,6,8,6,12.29,0,0,6,10,5,13.0,0,8.9,1.4,3.51,Graduate,1.0,12.64,1,5.91,26.0,0,1,1,0,1.0,3.0,0,70,1,0.0,2,0,1
59938,1,17,2,9853,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.33,0,0,6,11,4,13.5,0,7.6,2.6,0.32,Dropout,0.5,12.92,0,1.67,17.34,1,2,0,0,5.0,4.0,1,90,1,0.0,0,0,0
43249,1,17,1,9238,1,1,134.0,1,38,19,7,7,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,Graduate,0.67,11.32,1,1.18,36.46,1,0,0,1,2.0,3.0,0,97,1,0.0,2,0,1
99141,4,7,1,9238,1,40,130.0,1,34,34,99,99,130.0,0,0,1,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,1,1.47,13.76,2,2,0,1,2.0,1.0,0,85,0,0.0,0,0,0
38296,1,7,1,9070,1,3,133.1,1,3,5,2,2,120.0,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,Dropout,0.67,16.0,1,3.74,20.02,2,1,0,0,1.0,12.0,1,87,1,1.0,0,0,0
31084,1,43,1,8014,0,12,114.0,1,34,34,0,99,110.0,0,0,0,1,0,0,29,0,0,6,10,6,11.67,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate,1.0,11.33,1,1.23,33.05,2,1,0,0,1.0,1.0,0,98,1,0.0,2,0,1
58362,1,39,1,9556,1,1,130.0,1,19,38,9,8,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,Enrolled,0.71,12.28,1,3.69,27.04,0,0,1,0,5.0,3.0,1,99,0,0.0,1,1,0
55589,1,43,1,9556,1,1,128.0,1,38,38,7,8,123.5,1,0,0,1,0,0,22,0,0,7,14,6,10.74,1,0,8,10,8,11.84,0,12.7,3.7,-1.7,Enrolled,0.86,11.29,1,7.14,50.1,1,0,0,0,6.0,1.0,0,85,0,1.0,1,0,1
89480,1,1,1,9238,1,1,133.1,1,19,1,1,3,101.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,1,6.53,11.88,0,1,0,0,6.0,4.0,1,67,0,0.0,0,0,1
98610,2,39,1,9500,1,19,133.1,1,37,38,9,10,120.9,1,0,0,1,0,0,39,0,0,7,12,4,12.0,0,0,7,13,4,12.56,0,11.1,0.6,2.02,Dropout,0.57,12.28,0,8.72,39.74,1,1,0,0,3.0,4.0,0,100,1,0.0,0,0,1
71171,4,39,1,9085,1,1,140.0,1,37,37,9,9,154.6,0,0,0,0,0,1,44,0,0,6,12,4,12.75,0,0,6,15,2,10.0,0,8.9,1.4,3.51,Enrolled,0.67,11.38,2,7.84,49.28,0,0,1,0,2.0,4.0,0,65,1,0.0,1,0,1
16948,1,1,1,9147,1,1,117.0,1,37,37,9,9,120.2,1,0,0,1,0,0,20,0,0,5,9,2,10.0,0,0,5,10,2,11.0,0,7.6,2.6,0.32,Enrolled,0.4,10.5,1,9.89,43.62,2,0,0,0,4.0,1.0,0,90,1,1.0,1,0,0
13125,1,43,3,9500,1,1,139.0,1,38,37,9,8,146.5,0,0,0,1,0,0,21,0,11,14,26,12,13.42,1,11,14,26,12,13.42,1,7.6,2.6,0.32,Graduate,0.86,13.42,1,9.82,33.38,2,1,0,0,4.0,1.0,1,88,1,0.0,2,0,1
10689,1,1,1,9773,1,1,159.0,1,34,26,0,6,160.1,1,0,0,1,0,0,18,0,0,6,6,6,15.17,0,0,6,7,6,14.86,0,7.6,2.6,0.32,Graduate,1.0,15.01,1,4.66,26.16,0,0,1,0,5.0,4.0,1,100,1,0.0,2,0,0
49083,1,39,1,9003,1,1,140.0,1,37,37,5,5,150.0,0,0,1,1,0,0,34,0,0,6,10,5,13.83,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,Graduate,0.83,13.17,2,7.33,36.68,2,0,1,1,6.0,2.0,1,100,1,0.0,2,0,0
55171,1,1,3,9085,1,1,140.0,1,10,19,90,90,135.8,1,0,0,1,0,0,18,0,0,5,6,5,13.33,0,0,5,7,4,14.8,0,7.6,2.6,0.32,Graduate,1.0,14.07,1,9.27,48.44,1,1,1,0,4.0,3.0,0,100,1,0.0,2,1,1
87203,1,1,1,171,1,1,135.0,1,19,4,9,2,143.8,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled,,0.0,2,8.25,32.22,2,2,0,1,5.0,2.0,0,100,0,1.0,1,0,0
41692,1,1,1,9853,1,1,121.0,1,37,19,6,7,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.67,0,0,6,11,3,10.67,0,9.4,-0.8,-3.12,Dropout,0.5,11.17,1,8.66,47.7,1,1,1,1,1.0,3.0,0,95,0,0.0,0,0,1
46284,1,1,5,9085,1,1,124.0,1,3,19,2,3,113.9,1,0,0,1,0,0,19,0,0,6,12,5,15.0,0,0,6,9,6,13.43,0,16.2,0.3,-0.92,Graduate,0.83,14.21,1,3.17,32.36,2,0,0,0,4.0,6.0,0,95,0,0.0,2,0,0
93034,1,1,3,9500,1,1,131.0,1,37,37,9,9,118.0,1,0,0,1,0,1,18,0,0,8,8,7,13.24,0,0,8,8,7,13.24,0,12.7,3.7,-1.7,Enrolled,0.88,13.24,2,7.67,37.95,0,1,0,0,2.0,3.0,0,95,1,0.0,1,0,0
11146,1,1,5,9130,1,1,160.0,1,3,1,2,9,150.2,1,0,0,1,0,0,19,0,0,5,13,1,13.0,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,Dropout,0.2,12.75,1,3.47,28.53,2,0,1,1,3.0,1.0,0,88,0,0.0,0,0,0
90519,1,1,2,9500,1,1,120.0,1,3,37,4,7,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.08,0,0,8,10,7,12.05,0,12.4,0.5,1.79,Graduate,0.86,12.56,0,9.73,24.3,2,0,0,1,2.0,3.0,0,50,0,0.0,2,0,1
77559,1,1,1,9670,1,1,140.0,1,19,19,5,9,131.3,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.67,0,10.8,1.4,1.74,Graduate,1.0,13.58,0,5.21,24.09,1,2,1,0,4.0,7.0,1,85,1,0.0,2,0,1
64988,1,44,1,9991,0,39,120.0,1,37,37,7,7,120.0,1,0,0,1,0,1,23,0,2,6,8,5,11.8,0,2,6,8,6,12.33,0,9.4,-0.8,-3.12,Graduate,0.83,12.07,2,4.17,34.12,2,1,0,1,2.0,3.0,0,80,0,1.0,2,0,1
22238,1,17,2,9254,1,1,118.0,22,19,37,9,9,110.3,1,0,0,0,0,0,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,Enrolled,0.83,12.2,0,4.75,32.86,2,1,1,1,2.0,3.0,1,80,1,0.0,1,1,0
21420,4,43,1,9853,1,1,133.1,100,19,22,90,90,100.0,0,0,0,1,0,0,33,1,0,6,6,6,12.17,0,0,6,9,3,11.0,0,7.6,2.6,0.32,Dropout,1.0,11.58,2,2.16,38.11,0,0,0,0,3.0,2.0,0,90,1,0.0,0,0,1
31513,1,17,2,9238,1,1,111.0,1,19,38,9,9,110.7,1,0,0,1,0,0,19,0,0,6,9,6,12.17,0,0,6,9,6,11.0,0,8.9,1.4,3.51,Graduate,1.0,11.58,1,2.09,33.01,1,1,0,0,3.0,3.0,1,98,0,0.0,2,0,0
68461,1,43,3,171,1,1,140.0,1,37,38,7,7,143.4,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,,0.0,1,7.06,19.14,0,1,0,1,3.0,12.0,1,90,0,0.0,0,0,1
19030,1,1,6,9500,1,1,125.0,1,19,19,9,9,115.9,0,0,0,1,0,0,18,0,0,7,7,7,13.56,0,0,8,9,8,13.2,0,12.4,0.5,1.79,Graduate,1.0,13.38,1,8.69,15.18,1,0,0,0,4.0,3.0,1,100,0,0.0,2,0,1
54794,1,18,1,9991,0,1,133.1,1,38,38,5,5,145.0,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Enrolled,0.8,12.02,1,2.57,36.76,0,0,0,0,4.0,2.0,1,100,1,0.0,1,0,0
79503,1,17,2,9070,1,1,136.0,1,19,38,4,7,140.9,1,0,0,1,0,0,19,0,0,6,6,6,14.33,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate,1.0,13.92,1,2.13,54.33,2,1,1,0,3.0,2.0,0,70,1,0.0,2,0,1
73126,1,1,2,9773,1,1,115.0,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,Graduate,0.67,11.12,1,1.76,33.11,2,1,1,0,5.0,4.0,1,100,1,0.0,2,0,0
62205,1,1,1,9773,1,1,116.0,1,37,37,0,5,114.3,1,0,0,1,0,0,20,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,0.0,1,4.08,28.64,1,2,0,1,1.0,2.0,1,70,0,0.0,0,0,1
30949,1,18,5,9853,1,1,110.0,1,19,37,7,7,110.0,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.33,0,10.8,1.4,1.74,Enrolled,0.67,12.04,1,1.82,32.3,1,1,0,1,6.0,1.0,0,97,0,0.0,1,0,1
65945,1,1,1,9238,1,1,135.0,1,38,38,4,7,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,Enrolled,0.0,5.5,1,1.97,17.36,1,1,1,0,5.0,4.0,1,96,0,0.0,1,0,0
40909,1,43,2,9147,1,1,131.0,1,19,37,5,9,123.7,1,0,0,1,0,0,18,0,0,5,10,1,14.0,0,0,5,10,1,14.0,0,7.6,2.6,0.32,Enrolled,0.2,14.0,2,2.5,24.77,2,1,1,0,3.0,3.0,0,78,0,0.0,1,0,0
59313,1,1,2,9500,1,1,124.0,1,37,37,7,7,116.5,1,0,0,1,0,1,20,0,0,7,9,7,14.09,0,0,8,8,8,15.0,0,11.1,0.6,2.02,Graduate,1.0,14.55,0,6.2,17.61,0,2,0,1,2.0,2.0,1,100,1,0.0,2,0,1
70870,1,1,1,9238,1,1,163.0,1,37,37,5,6,155.0,0,0,0,1,0,1,21,0,0,6,6,6,13.33,0,0,6,8,6,13.17,0,9.4,-0.8,-3.12,Graduate,1.0,13.25,1,1.07,44.44,1,2,0,0,3.0,7.0,0,86,1,0.0,2,0,1
42062,1,43,1,9500,1,1,137.0,1,38,19,9,5,129.3,1,0,0,1,0,0,19,0,0,8,12,7,12.07,0,0,8,12,7,12.07,0,12.7,3.7,-1.7,Graduate,0.88,12.07,0,7.67,20.2,0,2,0,0,2.0,2.0,1,90,1,0.0,2,0,1
84966,1,1,3,9254,1,1,128.0,1,19,1,7,9,121.7,1,0,0,1,0,1,18,0,0,6,6,6,12.67,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate,1.0,12.58,1,5.11,37.82,1,0,0,1,2.0,5.0,0,90,0,0.0,2,0,0
